text,bad,toxic,non-toxic
"My advice for everyone investing in crypto now should connect their wallet because it seems now hackers get into your wallet without traces, thats why name on youtube explains it all.Note dont fall a victim of scam there no such thing like airdrops or give away.",,,
BLOCKCHAIN IS THE FUTURE,,,
Love the NFT giveaway!!,,,
"Feels like it&#39;s 2 hours of the definition of Decentralized being explained, very informative though!",,,
great content  thx u,,,
blackwire,,,
I love your work from 2 HOURS I really love your work Xd,,,
"Venturing into the trading world without the help of a professional trader and expecting profits is like turning water into wine, you would need a miracle, that&#39;s why i trade with Racheal Fernandez her skills set is exceptional.",,,
@Coding Tech Great job.,,,
CONTACT BITHUBTECH ON TELEGRAM FOR MORE ENQUIRERS INFORMATION,,,
Investing on Bitcoin made me more richer because I took the risk and I found the best..today I smile because I never gave up on it..,,,
"____________________________________________________________________________________________________________short of words but all i need to say is a big thank you to the sauce that create for making me come across 247smarthackercom  they surprise me with my last hope by recovering 60% 0f my lost crypto  ....................................................................they are such a wonderful person and a savior in my  life and my family 247smarthacker.com , more of you is what we need to wipe away poverty",,,
"_______________________________________________I can’t believe I was able to have $61,000 worth of Bitcoin with what have faced in my life about Bitcoin  in a a month and some days i came across 247smarthacker.com  and some nice comment about them also and gave it a shot , the funniest part is lose hope in it already and don’t believe it before i meet them , now Bitcoin amazed me.",,,
"Sorry, this is a damn boring video. The topic is exciting, but the narrators in this video for sure make one fall asleep.",,,
"The best strategy to use in trading crypto is to trade with professional who understands the market quite well,that way maximum profit is guaranted",,,
I can&#39;t stop recommending you sir thank you for helping me to recover my back you&#39;re indeed the best recovery agent..,,,
I can&#39;t stop recommending you sir thank you for helping me to recover my back you&#39;re indeed the best recovery agent..,,,
When you invest you&#39;re buying a day you don&#39;t have to work,,,
"This is really a great video, but as for me i make huge profits on my investment since i started trading with Mrs Penelope Caroline Kinch, her trading strategies are top notch.",,,
"Knowing that my investment is in safe hands got me excited. He made that possible with his excellent trading technique, beginning this great journey I invested $12,000 capital and in a few days I got a return of $34,000 His confidence, reliability and diligence is undeniable.",,,
"Long video, but worth the playthrough. Excellent content and wow the world we&#39;re heading into (exciting). Thank you for creating and uploading this for free. This is really good for introducing more people to the web 3.0 world",,,
"I believe &lt; that the inflation is already priced in crypto market since the end of last year. These manipulative rats are always 2 steps ahead of everybody because they are market makers. I hope I’m wrong and they won’t keep dumping it on retail investors as always. Those who hold the longest will profit the most, I trade and hold profits keep up the great work! and also Arnold Rosen has been doing a great job reviewing all chart, trade and techniques on BTC which has enhance the growth of my portfolio to 17 BTC lately.",,,
"You are woefully wrong about the source of energy used for bitcoin mining in China, they use mostly renewable energy such as hydro, wind and solar and operate close to the locations where energy are generated.  The locations where renewable energies are generated are often far away from urban centres so their prices are always low and that is why at its peak over 65% of bitcoin mining was done in China. Furthermore, as of now over 50% of energy generation installations in China are renewables, which is way more planet friendly than all of the five eyes countries where your stupid accent come from. Every time a British accent appears in a program, it inevitably tries to spout none sense about China. Just a bunch of jealous shop keepers.",,,
"Money is an issue that everyone has for a better and luxurious life, Life was hard for me until I started trading bitcoin and am now earning $18,435 per week",,,
The wisest thing that should be on every wise individual&#39;s list is to invest in different stream of income and don&#39;t depend on the Government to bring in money especially nowthat the world is experiencing financial crises,,,
"Mrs Theresa Walton is obviously the best, I invested $4000 and she made profit of $28,000 for me just in 7days",,,
"&lt;TA is all well and good but I find it truly baffling that all major crypto youtubers just look at pure TA and completely ignore the bigger narrative of why BTC is pumping and why the future outlook might not be as rosy as it seems. It&#39;s kinda irresponsible to ignore the fact that each ETF launch so far has caused a major dump at the peaks of BTC. We were already on shaky footing with historically low volume and almost pure whale pumps, narrowly avoiding a long-term bear market..... TREND.........",,,
This new technology will be cumbersome especially to the older generation...and this worries me.,,,
We need time stamps and chapters,,,
great video! so simply and understandable explained! Thank you!,,,
"Thanks for continuous great videos. The fact is, NFTs, BTC is the future of crypto and the question most traders ask themselves is - if this is right time to invest? I feel those who would allow the market dynamism to determine when to trade or not are either new in this space in general or probably just naive, the sphere have seen far worse times than this, enlightened traders continue to make good use of the dip and pump even acquiring more equities towards trading sessions, I&#39;d say that more emphasis should be put into tradng, since it is way profitable than holing. Trading went smooth for me as I was able to raise over 9 BTC when I started at 1.5 BTC in just 5 weeks of implementing trades with signals and insights from Collin Jianlin. I would advise you all to trade your asset rather than hod for a future you aren&#39;t sure about. Say hello to Collin for a fix.",,,
"If only you know what the future says, you&#39;llknow that indeed cryptocurrency is thefuture, investing in it now will be the wisestthing to do. Hold! And you&quot;ll thank yourself",,,
"Hello, I am broadcasting a Bitcoin investment analysis for Koreans.",,,
"Why retail sentiment is worse at 47k than30k as that all these analysts assured retailthat BTC would hit six figures by end of Decand that Q4 is always bullish. As that didn&#39;thappen retail felt &quot;betrayed&#39; and until BTC&#39;proves&#39; itself they will stay away. For thesmart money this gives us a window ofopportunity to trade &amp; stack more BTC, ETH,XRP etc. For me I trade with crypto analystand have earned over 16btc lately.You too should try. just saying!",,,
"Aha, The Big Brother&#39;s of the 1984 book System - right? And this BlockChain system will be our Virtual Akashic Record for sure!",,,
Please I need someone to help me trade or invest the forex or crypto market because I&#39;m tired of trading in losses myself. I&#39;ve blown my account twice and it&#39;s frustrating.,,,
